"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "Cauchy[CL]"   
          0,           0,        5050,      -8.296256258,      -8.635861236,      -8.854930907,      -7.634644866,      -10.44814862,      -4.436416312,     0.03360503977,      0.2548266395,                 0,                 0,                 0,   -0.005935279042,     0.02353001261,      0.2559536158,                 0,       7.582988779,      0.5431351303,  6.414816832e-006
          0,           0,        5060,      -8.239501943,      -8.592408385,       -8.82573595,      -7.577282384,      -10.44236971,      -4.438722445,     0.03360667361,      0.2548508222,                 0,                 0,                 0,   -0.005925593253,     0.02353069155,      0.2559778441,                 0,       7.583339701,      0.5431351303,  6.282292006e-006
          0,           0,        5070,      -8.224701831,      -8.580166011,      -8.831589401,      -7.561983076,       -10.4333993,      -4.443289148,     0.03360838004,      0.2548732121,                 0,                 0,                 0,   -0.005916643058,     0.02353151372,      0.2560002838,                 0,       7.583620866,      0.5431351303,  6.208757177e-006
          0,           0,        5080,      -8.247180333,      -8.598388038,      -8.870946764,      -7.583994862,      -10.42493844,      -4.448658896,      0.0336100088,      0.2548920064,                 0,                 0,                 0,   -0.005909113427,     0.02353240008,      0.2560191277,                 0,       7.583812545,      0.5431351303,  6.196759953e-006
          0,           0,        5090,      -8.310102068,      -8.647677107,      -8.947985369,      -7.646402448,      -10.41982509,       -4.45317718,      0.0336114266,      0.2549058152,                 0,                 0,                 0,   -0.005903543699,     0.02353327224,      0.2560329817,                 0,       7.583903481,      0.5431351303,  6.244426155e-006
          0,           0,        5100,      -8.423754582,      -8.728598311,      -9.070486029,      -7.759334916,      -10.41943889,      -4.455372721,      0.0336125258,      0.2549137045,                 0,                 0,                 0,    -0.00590032458,     0.02353405948,      0.2560409082,                 0,       7.583890184,      0.5431351303,  6.345832554e-006
          0,           0,        5110,      -8.615759377,      -8.836383921,      -9.236935104,       -7.95015951,      -10.42343981,      -4.454832486,     0.03361323376,      0.2549152269,                 0,                 0,                 0,   -0.005899651175,     0.02353470686,      0.2560424573,                 0,       7.583775744,      0.5431351303,   6.32028751e-006
          0,           0,        5120,      -8.947669146,      -8.928825126,      -9.324064484,      -8.280696449,      -10.42989109,      -4.451028187,     0.03361350681,       0.254910074,                 0,                 0,                 0,   -0.005901619035,     0.02353518289,      0.2560373192,                 0,       7.583560842,      0.5431351303,  6.120434787e-006
          0,           0,        5130,      -8.866419537,      -8.922221099,      -9.192571986,      -8.209554637,      -10.43906812,      -4.446732856,     0.03361326779,      0.2548985538,                 0,                 0,                 0,   -0.005906164025,     0.02353539835,      0.2560257986,                 0,        7.58327204,      0.5431351303,  5.917470385e-006
          0,           0,        5140,      -8.571476971,      -8.829883677,      -9.049318523,      -7.911591118,      -10.44715835,      -4.443498969,     0.03361258328,      0.2548823081,                 0,                 0,                 0,   -0.005912658425,       0.023535355,      0.2560095385,                 0,       7.582943149,      0.5431351303,  5.720273755e-006
          0,           0,        5150,      -8.416410539,      -8.740723354,      -8.955264292,      -7.755214396,      -10.45053133,      -4.441987514,     0.03361153726,      0.2548629166,                 0,                 0,                 0,   -0.005920456268,     0.02353507449,      0.2559901208,                 0,       7.582602206,      0.5431351303,  5.545503174e-006
          0,           0,        5160,      -8.332518006,      -8.680732757,      -8.905444975,      -7.670612292,      -10.44858106,      -4.442683594,     0.03361023216,      0.2548422106,                 0,                 0,                 0,   -0.005928768242,     0.02353458693,      0.2559693795,                 0,       7.582280579,      0.5431351303,  5.409040794e-006
          0,           0,        5170,       -8.29622932,      -8.652422989,      -8.892863833,      -7.633802172,      -10.44285344,      -4.445416859,     0.03360879382,      0.2548220911,                 0,                 0,                 0,   -0.005936817046,      0.0235339431,      0.2559492189,                 0,       7.582006437,      0.5431351303,  5.320057225e-006
          0,           0,        5180,      -8.299186809,      -8.654825737,      -8.914361968,      -7.636299777,      -10.43601701,      -4.449273651,     0.03360735439,      0.2548042657,                 0,                 0,                 0,   -0.005943944345,     0.02353320772,      0.2559313506,                 0,       7.581800779,      0.5431351303,  5.282242737e-006
          0,           0,        5190,      -8.340877371,      -8.687729548,      -8.971744531,      -7.677511751,      -10.43064262,      -4.453032514,      0.0336060367,      0.2547901137,                 0,                 0,                 0,   -0.005949625226,     0.02353244913,      0.2559171577,                 0,       7.581676947,      0.5431351303,  5.295928122e-006
          0,           0,        5200,      -8.425825434,      -8.751435037,      -9.069473187,      -7.761833845,      -10.42841577,      -4.455543397,     0.03360494457,      0.2547806341,                 0,                 0,                 0,   -0.005953460511,     0.02353173167,      0.2559076424,                 0,       7.581641255,      0.5431351303,    5.3584997e-006
          0,           0,        5210,      -8.571094157,      -8.846519232,      -9.215301035,      -7.906228187,      -10.42981334,      -4.456232099,     0.03360415691,      0.2547764227,                 0,                 0,                 0,   -0.005955194445,      0.0235311107,      0.2559034032,                 0,       7.581693638,      0.5431351303,  5.446612134e-006
          0,           0,        5220,      -8.820463479,      -8.956445464,      -9.377402482,      -8.153994941,      -10.43387087,      -4.454849671,     0.03360371919,      0.2547777206,                 0,                 0,                 0,   -0.005954733409,     0.02353062214,      0.2559046828,                 0,        7.58183102,      0.5431351303,  5.310926694e-006
          0,           0,        5230,      -9.109846893,      -9.011671034,      -9.346696751,      -8.449531659,      -10.43961985,      -4.451686626,     0.03360368818,      0.2547847955,                 0,                 0,                 0,   -0.005951979021,     0.02353031216,      0.2559117509,                 0,       7.582048557,      0.5431351303,   5.13667002e-006
          0,           0,        5240,       -8.77390317,      -8.953086035,       -9.18977726,      -8.115444953,      -10.44655721,      -4.448758695,     0.03360407782,      0.2547966486,                 0,                 0,                 0,   -0.005947274208,     0.02353023408,      0.2559236102,                 0,       7.582313371,      0.5431351303,  4.964515303e-006
          0,           0,        5250,      -8.557565915,      -8.855464119,      -9.069139136,      -7.896948875,       -10.4510521,      -4.446844658,     0.03360481559,      0.2548119174,                 0,                 0,                 0,   -0.005941149952,     0.02353036916,      0.2559388963,                 0,        7.58260127,      0.5431351303,  4.802918182e-006
          0,           0,        5260,      -8.440537472,      -8.778585645,      -8.996991773,      -7.778969215,      -10.45164477,      -4.446393571,     0.03360582321,      0.2548291628,                 0,                 0,                 0,   -0.005934220399,     0.02353069594,      0.2559561679,                 0,       7.582887082,      0.5431351303,  4.667206544e-006
          0,           0,        5270,      -8.380656677,      -8.733088127,      -8.965335573,       -7.71847136,      -10.44871364,      -4.447585337,     0.03360700268,      0.2548467645,                 0,                 0,                 0,   -0.005927168815,     0.02353118038,      0.2559738024,                 0,       7.583144707,      0.5431351303,   4.56838234e-006
          0,           0,        5280,      -8.363275905,      -8.718873377,       -8.96893958,      -7.700590461,      -10.44385611,      -4.450062615,     0.03360824233,      0.2548631599,                 0,                 0,                 0,   -0.005920614869,     0.02353177252,       0.255990234,                 0,        7.58335284,      0.5431351303,  4.512154321e-006
          0,           0,        5290,      -8.383244827,      -8.735140916,      -9.005962564,      -7.720098203,      -10.43906689,      -4.452986783,     0.03360943246,      0.2548770208,                 0,                 0,                 0,   -0.005915063511,     0.02353241514,       0.256004131,                 0,       7.583496719,      0.5431351303,  4.500570978e-006
          0,           0,        5300,      -8.443308441,      -8.782353725,      -9.080341768,      -7.779654694,      -10.43602008,      -4.455428243,     0.03361047518,      0.2548873164,                 0,                 0,                 0,   -0.005910913329,     0.02353305105,      0.2560144598,                 0,       7.583567773,      0.5431351303,  4.532445622e-006
          0,           0,        5310,      -8.553033842,      -8.861187135,      -9.199596638,      -7.888680489,      -10.43561846,      -4.456684422,      0.0336112909,      0.2548933456,                 0,                 0,                 0,   -0.005908456197,     0.02353362837,      0.2560205164,                 0,       7.583563106,      0.5431351303,  4.603686629e-006
          0,           0,        5320,      -8.738279779,      -8.967675918,      -9.364311302,      -8.072789989,      -10.43775148,      -4.456495294,     0.03361182495,      0.2548947621,                 0,                 0,                 0,   -0.005907843135,     0.02353410615,      0.2560219529,                 0,       7.583484755,      0.5431351303,  4.600041247e-006
          0,           0,        5330,      -9.060940493,      -9.063812927,      -9.465629847,      -8.393821889,      -10.44129579,      -4.454614976,      0.0336120464,      0.2548913526,                 0,                 0,                 0,   -0.005909140129,     0.02353446188,      0.2560185548,                 0,       7.583333354,      0.5431351303,  4.456119286e-006
          0,           0,        5340,      -9.031550799,      -9.065441518,      -9.342369397,      -8.374843895,      -10.44628812,      -4.452271384,     0.03361189665,      0.2548832538,                 0,                 0,                 0,   -0.005912331369,     0.02353463161,      0.2560104564,                 0,        7.58312619,      0.5431351303,   4.30865076e-006
          0,           0,        5350,      -8.724366047,       -8.97543237,      -9.196197995,      -8.064622506,      -10.45079649,      -4.450434627,     0.03361141906,      0.2548716471,                 0,                 0,                 0,   -0.005916967686,      0.0235346121,      0.2559988399,                 0,        7.58288862,      0.5431351303,  4.164799822e-006
          0,           0,        5360,      -8.562936386,      -8.884757297,      -9.098889299,      -7.901805747,      -10.45279409,      -4.449525239,      0.0336106747,      0.2548576749,                 0,                 0,                 0,   -0.005922585747,      0.0235344193,      0.2559848492,                 0,       7.582640847,      0.5431351303,  4.036260141e-006
          0,           0,        5370,      -8.475283491,      -8.822534149,      -9.046402753,      -7.813418332,      -10.45192564,      -4.449834986,     0.03360973658,      0.2548426552,                 0,                 0,                 0,    -0.00592861631,      0.0235340742,      0.2559698042,                 0,       7.582405611,      0.5431351303,  3.934915461e-006
          0,           0,        5380,      -8.436237926,      -8.792156304,      -9.031486944,      -7.773842396,       -10.4489359,      -4.451248194,     0.03360869528,      0.2548279722,                 0,                 0,                 0,   -0.005934491181,     0.02353361273,      0.2559550915,                 0,       7.582203654,      0.5431351303,   3.86777035e-006
          0,           0,        5390,      -8.436684629,      -8.792506975,      -9.050722833,      -7.773825498,      -10.44520059,      -4.453302285,     0.03360764687,      0.2548148788,                 0,                 0,                 0,   -0.005939726243,     0.02353308145,       0.255941967,                 0,       7.582050592,      0.5431351303,  3.837758674e-006
          0,           0,        5400,      -8.475702286,      -8.823406432,      -9.105556076,       -7.81236581,      -10.44214027,       -4.45533943,     0.03360668125,      0.2548043947,                 0,                 0,                 0,    -0.00594393338,     0.02353253002,      0.2559314529,                 0,        7.58195648,      0.5431351303,  3.845271757e-006
          0,           0,        5410,       -8.55737518,      -8.884911408,      -9.200371364,      -7.893425232,      -10.44076708,      -4.456744597,     0.03360587492,      0.2547972651,                 0,                 0,                 0,   -0.005946816249,     0.02353200546,      0.2559242971,                 0,       7.581926248,      0.5431351303,  3.888542807e-006
          0,           0,        5420,      -8.697744623,      -8.978089298,      -9.342990124,      -8.032944866,      -10.44141874,      -4.457177095,     0.03360528669,       0.254793944,                 0,                 0,                 0,   -0.005948180461,     0.02353154866,      0.2559209554,                 0,       7.581960136,      0.5431351303,  3.956073955e-006
          0,           0,        5430,      -8.937769667,      -9.088533526,       -9.50833837,      -8.271435844,      -10.44360348,      -4.456525569,      0.0336049512,      0.2547946151,                 0,                 0,                 0,   -0.005947952809,     0.02353118696,      0.2559216127,                 0,       7.582055799,      0.5431351303,  3.866182097e-006
          0,           0,        5440,       -9.25223724,      -9.150241451,       -9.49455244,      -8.590547354,      -10.44667897,      -4.454841214,     0.03360490712,       0.254799485,                 0,                 0,                 0,   -0.005946060763,     0.02353095088,      0.2559264771,                 0,       7.582210661,      0.5431351303,  3.739570634e-006
          0,           0,        5450,      -8.932915895,      -9.098088111,      -9.338363955,      -8.274678457,      -10.45046744,      -4.453268442,     0.03360517153,      0.2548078958,                 0,                 0,                 0,   -0.005942725648,     0.02353088341,      0.2559348918,                 0,       7.582401284,      0.5431351303,  3.614273604e-006
          0,           0,        5460,       -8.70689028,      -9.000273624,      -9.214382513,      -8.046356827,      -10.45299998,      -4.452187673,     0.03360569225,      0.2548188522,                 0,                 0,                 0,   -0.005938333171,     0.02353097167,      0.2559458602,                 0,       7.582609822,      0.5431351303,   3.49602732e-006
          0,           0,        5470,      -8.585088462,      -8.921479037,      -9.139239799,      -7.923565655,      -10.45345703,      -4.451887792,     0.03360641323,       0.254831321,                 0,                 0,                 0,   -0.005933322109,     0.02353120039,      0.2559583477,                 0,       7.582818173,      0.5431351303,  3.395979614e-006
          0,           0,        5480,       -8.52201181,      -8.873910559,      -9.105083131,      -7.859861496,      -10.45199733,      -4.452487355,     0.03360726427,      0.2548441284,                 0,                 0,                 0,   -0.005928189633,     0.02353154572,      0.2559711788,                 0,       7.583007243,      0.5431351303,  3.322373262e-006
          0,           0,        5490,        -8.5020147,      -8.857688678,      -9.106422439,      -7.839362109,      -10.44942006,      -4.453784791,     0.03360816453,      0.2548561306,                 0,                 0,                 0,   -0.005923391668,     0.02353197198,      0.2559832071,                 0,       7.583161239,      0.5431351303,  3.279496102e-006
          0,           0,        5500,      -8.519458821,      -8.871992487,      -9.141096205,      -7.856351195,      -10.44678311,      -4.455345612,     0.03360903389,      0.2548663485,                 0,                 0,                 0,   -0.005919300795,     0.02353243773,      0.2559934513,                 0,       7.583269109,      0.5431351303,  3.268962326e-006
          0,           0,        5510,      -8.576689756,       -8.91710508,      -9.212865222,      -7.913079206,      -10.44503013,      -4.456675586,     0.03360980045,       0.254874018,                 0,                 0,                 0,    -0.00591621117,     0.02353290125,      0.2560011451,                 0,       7.583324346,      0.5431351303,  3.290074236e-006
          0,           0,        5520,      -8.682597624,      -8.993830392,      -9.328895318,      -8.018305328,      -10.44470825,      -4.457397115,      0.0336104054,       0.254878614,                 0,                 0,                 0,    -0.00591434011,      0.0235333245,      0.2560057614,                 0,       7.583324598,      0.5431351303,  3.340052934e-006
          0,           0,        5530,      -8.861402139,      -9.098986039,      -9.491491513,      -8.196018163,      -10.44580273,      -4.457343103,      0.0336108077,      0.2548798691,                 0,                 0,                 0,   -0.005913804381,     0.02353367699,      0.2560070314,                 0,       7.583271173,      0.5431351303,  3.347607172e-006
          0,           0,        5540,      -9.173637259,       -9.19830808,      -9.605816951,      -8.506488238,      -10.44770067,      -4.456425099,     0.03361098504,      0.2548776351,                 0,                 0,                 0,   -0.005914650512,     0.02353394228,      0.2560048061,                 0,       7.583164695,      0.5431351303,  3.244128196e-006
          0,           0,        5550,      -9.196967885,      -9.208182406,      -9.492208439,      -8.540336199,      -10.45035925,      -4.455150334,     0.03361089395,      0.2548719528,                 0,                 0,                 0,    -0.00591688652,     0.02353407534,      0.2559991246,                 0,       7.583016184,      0.5431351303,  3.136987109e-006
          0,           0,        5560,      -8.877875376,      -9.120973899,      -9.343306444,      -8.218282494,      -10.45283847,      -4.454140139,     0.03361056152,       0.254863666,                 0,                 0,                 0,    -0.00592019406,     0.02353406995,      0.2559908312,                 0,       7.582844631,      0.5431351303,  3.032153134e-006
          0,           0,        5570,      -8.709752764,      -9.028835676,      -9.242706201,      -8.048687542,      -10.45400355,      -4.453607842,     0.03361003227,      0.2548536031,                 0,                 0,                 0,   -0.005924239726,     0.02353393794,      0.2559807552,                 0,       7.582664634,      0.5431351303,  2.937690327e-006
          0,           0,        5580,      -8.618287344,      -8.964527706,      -9.187505035,       -7.95646444,      -10.45363652,      -4.453725544,     0.03360935828,       0.254842712,                 0,                 0,                 0,   -0.005928613509,     0.02353369396,      0.2559698461,                 0,       7.582492647,      0.5431351303,  2.862473052e-006
          0,           0,        5590,      -8.576393026,      -8.932027635,       -9.17023733,      -7.914029895,      -10.45209712,      -4.454448413,     0.03360860473,      0.2548320005,                 0,                 0,                 0,   -0.005932899952,     0.02353336339,      0.2559591131,                 0,       7.582343942,      0.5431351303,  2.811853329e-006
          0,           0,        5600,      -8.574323106,      -8.930323559,      -9.187218149,      -7.911492731,       -10.4500933,      -4.455535117,     0.03360784141,      0.2548223874,                 0,                 0,                 0,   -0.005936743207,     0.02353297974,      0.2559494774,                 0,       7.582230122,      0.5431351303,  2.788174655e-006
          0,           0,        5610,      -8.610491312,      -8.959019009,      -9.239068862,      -7.947169164,      -10.44839261,       -4.45662839,     0.03360713404,      0.2548146252,                 0,                 0,                 0,   -0.005939857257,     0.02353257903,      0.2559416933,                 0,       7.582158742,      0.5431351303,  2.791874288e-006
          0,           0,        5620,      -8.689148264,      -9.018576207,       -9.33144058,      -8.025245892,      -10.44757474,      -4.457408813,     0.03360653908,      0.2548092705,                 0,                 0,                 0,   -0.005942021226,     0.02353219569,      0.2559363194,                 0,        7.58213364,      0.5431351303,  2.821691951e-006
          0,           0,        5630,      -8.824780623,      -9.109754918,      -9.470825724,       -8.16004618,      -10.44785831,      -4.457674719,     0.03360610019,      0.2548066676,                 0,                 0,                 0,   -0.005943088262,     0.02353185978,      0.2559337012,                 0,        7.58215521,      0.5431351303,  2.872417367e-006
          0,           0,        5640,      -9.055860925,      -9.220374697,      -9.638344966,      -8.389659239,      -10.44900587,      -4.457369883,     0.03360584378,      0.2548069582,                 0,                 0,                 0,    -0.00594300072,     0.02353159212,      0.2559339814,                 0,       7.582221707,      0.5431351303,  2.814668784e-006
          0,           0,        5650,      -9.387884254,      -9.288238347,      -9.641859387,      -8.724811921,      -10.45062358,      -4.456490251,     0.03360579616,      0.2548102969,                 0,                 0,                 0,   -0.005941706473,     0.02353141287,      0.2559373156,                 0,       7.582331799,      0.5431351303,  2.722748504e-006
          0,           0,        5660,      -9.092946652,      -9.242955331,      -9.487163577,       -8.43494112,      -10.45266364,       -4.45564108,     0.03360597453,      0.2548162585,                 0,                 0,                 0,   -0.005939344799,     0.02353135602,      0.2559432796,                 0,       7.582468951,      0.5431351303,  2.631566243e-006
          0,           0,        5670,      -8.856681297,       -9.14523443,      -9.359856063,      -8.196238419,      -10.45407684,      -4.455038789,     0.03360634156,       0.254824116,                 0,                 0,                 0,   -0.005936196131,      0.0235314129,      0.2559511455,                 0,        7.58261995,      0.5431351303,  2.545076773e-006
          0,           0,        5680,      -8.729908639,      -9.064539347,      -9.281680529,      -8.068433458,      -10.45439487,      -4.454848289,     0.03360685708,      0.2548331271,                 0,                 0,                 0,   -0.005932574219,     0.02353157268,      0.2559601699,                 0,       7.582771767,      0.5431351303,  2.471335555e-006
          0,           0,        5690,      -8.663568122,       -9.01487924,      -9.245008799,      -8.001453415,      -10.45367777,      -4.455144924,     0.03360747082,      0.2548424416,                 0,                 0,                 0,   -0.005928840608,     0.02353181863,      0.2559695014,                 0,       7.582910447,      0.5431351303,  2.416513938e-006
          0,           0,        5700,      -8.640888253,      -8.996635971,      -9.244084899,      -7.978274335,      -10.45232647,      -4.455818865,      0.0336081243,      0.2548512234,                 0,                 0,                 0,   -0.005925329967,      0.0235321253,      0.2559783021,                 0,       7.583024303,      0.5431351303,  2.383863888e-006
          0,           0,        5710,      -8.655852285,      -9.008989143,      -9.276392736,      -7.992784325,      -10.45089809,       -4.45665101,     0.03360875904,      0.2548587513,                 0,                 0,                 0,   -0.005922316926,     0.02353246269,      0.2559858492,                 0,       7.583105077,      0.5431351303,  2.374625168e-006
          0,           0,        5720,      -8.710295199,      -9.051988744,      -9.345595259,      -8.046725528,      -10.44991083,      -4.457372337,     0.03360932231,      0.2548644597,                 0,                 0,                 0,   -0.005920018616,      0.0235328004,      0.2559915754,                 0,       7.583147836,      0.5431351303,  2.388464034e-006
          0,           0,        5730,      -8.812476771,      -9.126598217,      -9.458422416,      -8.148242384,      -10.44968244,      -4.457776153,     0.03360977065,      0.2548679551,                 0,                 0,                 0,   -0.005918596983,     0.02353311056,      0.2559950858,                 0,        7.58315068,      0.5431351303,  2.423460832e-006
          0,           0,        5740,      -8.985087414,      -9.230295813,      -9.618620849,      -8.319803155,      -10.45022948,       -4.45777535,     0.03361007328,      0.2548690313,                 0,                 0,                 0,   -0.005918142123,     0.02353337052,       0.255996173,                 0,       7.583114418,      0.5431351303,  2.436063721e-006
          0,           0,        5750,      -9.286473036,      -9.332403705,      -9.744552803,      -8.619371465,      -10.45123044,      -4.457326118,     0.03361021381,      0.2548675843,                 0,                 0,                 0,   -0.005918687475,       0.023533568,      0.2559947327,                 0,       7.583039661,      0.5431351303,   2.36181022e-006
          0,           0,        5760,      -9.362115125,      -9.350397939,      -9.642010724,      -8.705429494,      -10.45262775,        -4.4566524,     0.03361016072,      0.2548636061,                 0,                 0,                 0,   -0.005920250493,     0.02353367182,      0.2559907556,                 0,       7.582933277,      0.5431351303,  2.283939664e-006
          0,           0,        5770,        -9.0321227,      -9.266552456,      -9.490675934,      -8.372689928,       -10.4539791,      -4.456097351,     0.03360992994,      0.2548576943,                 0,                 0,                 0,   -0.005922608121,     0.02353367435,      0.2559848392,                 0,       7.582809448,      0.5431351303,   2.20754965e-006
          0,           0,        5780,      -8.856950063,      -9.173115919,      -9.386742525,      -8.195953236,      -10.45465089,      -4.455788649,       0.033609554,      0.2548504508,                 0,                 0,                 0,   -0.005925519799,     0.02353358435,      0.2559775865,                 0,       7.582678746,      0.5431351303,  2.138158636e-006
          0,           0,        5790,      -8.761517827,      -9.106681627,      -9.328781875,      -8.099737778,      -10.45450765,      -4.455825179,     0.03360907006,       0.254842557,                 0,                 0,                 0,   -0.005928690626,     0.02353341207,      0.2559696798,                 0,        7.58255306,      0.5431351303,   2.08239727e-006
          0,           0,        5800,      -8.716735709,      -9.072056732,      -9.309148434,      -8.054405465,      -10.45372205,      -4.456189509,     0.03360852498,      0.2548347459,                 0,                 0,                 0,   -0.005931816971,     0.02353317544,      0.2559618532,                 0,       7.582443622,      0.5431351303,   2.04432209e-006
          0,           0,        5810,      -8.712138085,      -9.068301869,       -9.32388682,      -8.049337126,      -10.45265855,      -4.456760895,     0.03360796947,      0.2548276918,                 0,                 0,                 0,   -0.005934636755,     0.02353289854,      0.2559547828,                 0,        7.58235906,      0.5431351303,  2.025752758e-006
          0,           0,        5820,      -8.745380797,      -9.094895932,      -9.373160176,      -8.082106282,      -10.45172674,       -4.45734713,     0.03360745157,      0.2548219495,                 0,                 0,                 0,   -0.005936939617,     0.02353260748,      0.2559490245,                 0,       7.582305044,      0.5431351303,  2.027116307e-006
          0,           0,        5830,      -8.821221707,      -9.152534714,       -9.46270548,      -8.157376145,      -10.45125052,      -4.457775986,     0.03360701287,      0.2548179336,                 0,                 0,                 0,   -0.005938561771,     0.02353232748,      0.2559449944,                 0,       7.582284526,      0.5431351303,  2.047566355e-006
          0,           0,        5840,      -8.952227393,      -9.241565904,      -9.598860111,        -8.2875569,       -10.4513643,      -4.457935967,     0.03360668572,      0.2548159046,                 0,                 0,                 0,   -0.005939392286,      0.0235320806,      0.2559429541,                 0,       7.582297961,      0.5431351303,  2.084688544e-006
          0,           0,        5850,      -9.174791176,      -9.352069149,      -9.767632433,      -8.508717541,      -10.45195755,      -4.457795735,     0.03360649026,      0.2548159726,                 0,                 0,                 0,   -0.005939385434,     0.02353188261,      0.2559430144,                 0,       7.582344085,      0.5431351303,  2.048775795e-006
          0,           0,        5860,      -9.517114522,      -9.425705579,      -9.788580099,      -8.852786744,      -10.45280052,      -4.457335849,     0.03360644436,      0.2548182509,                 0,                 0,                 0,   -0.005938504426,     0.02353174691,       0.255945289,                 0,       7.582422232,      0.5431351303,  1.982093174e-006
          0,           0,        5870,      -9.254032582,      -9.387663237,      -9.636178881,      -8.596267076,      -10.45388873,      -4.456885197,     0.03360656386,      0.2548224716,                 0,                 0,                 0,     -0.0059368338,     0.02353169987,      0.2559495111,                 0,       7.582520862,      0.5431351303,  1.915762349e-006
          0,           0,        5880,      -9.006990195,      -9.290354104,      -9.505589375,      -8.346644926,      -10.45467182,      -4.456553797,     0.03360682216,      0.2548281032,                 0,                 0,                 0,    -0.00593457815,      0.0235317359,      0.2559551486,                 0,       7.582630156,      0.5431351303,   1.85254004e-006
          0,           0,        5890,      -8.875027377,      -9.207789353,      -9.424340281,       -8.21360212,      -10.45488027,      -4.456436768,     0.03360719049,       0.254834612,                 0,                 0,                 0,   -0.005931961871,     0.02353184727,      0.2559616668,                 0,       7.582740724,      0.5431351303,  1.798207739e-006
          0,           0,        5900,      -8.805349144,      -9.156015529,      -9.385128009,      -8.143270694,      -10.45453237,      -4.456577564,     0.03360763285,      0.2548413828,                 0,                 0,                 0,   -0.005929247312,     0.02353202228,      0.2559684498,                 0,       7.582842386,      0.5431351303,  1.757386823e-006
          0,           0,        5910,      -8.779790075,      -9.135681181,      -9.381869072,      -8.117213559,      -10.45382903,      -4.456927876,     0.03360810699,      0.2548478054,                 0,                 0,                 0,   -0.005926679608,     0.02353224278,      0.2559748861,                 0,       7.582926509,      0.5431351303,  1.732594117e-006
          0,           0,        5920,      -8.792429124,      -9.146140064,      -9.411877429,      -8.129401205,      -10.45306278,      -4.457367574,      0.0336085702,      0.2548533484,                 0,                 0,                 0,   -0.005924461617,     0.02353248705,       0.255980443,                 0,       7.582986924,      0.5431351303,  1.724748851e-006
          0,           0,        5930,      -8.844133177,      -9.187018156,       -9.47854157,      -8.180602588,      -10.45251397,      -4.457756317,     0.03360898387,      0.2548575933,                 0,                 0,                 0,   -0.005922753405,       0.023532733,       0.255984701,                 0,       7.583019895,      0.5431351303,  1.733713977e-006
          0,           0,        5940,      -8.942671457,      -9.259505543,      -9.588190421,      -8.278492337,      -10.45236279,      -4.457981762,     0.03360931591,      0.2548602458,                 0,                 0,                 0,   -0.005921675607,     0.02353296019,      0.2559873645,                 0,       7.583023899,      0.5431351303,  1.758162961e-006
          0,           0,        5950,      -9.109320584,      -9.361634999,      -9.745752415,      -8.444130861,      -10.45263087,      -4.457996341,     0.03360954326,      0.2548611469,                 0,                 0,                 0,   -0.005921297497,     0.02353315182,      0.2559882738,                 0,       7.582999415,      0.5431351303,  1.772658346e-006
          0,           0,        5960,      -9.399734933,       -9.46610729,      -9.881811118,      -8.732728889,        -10.453154,      -4.457777402,     0.03360965367,       0.254860223,                 0,                 0,                 0,   -0.005921643658,     0.02353329859,       0.255987355,                 0,       7.582947014,      0.5431351303,  1.719503364e-006
          0,           0,        5970,      -9.526267297,      -9.492076922,      -9.791702562,       -8.86934892,      -10.45388235,      -4.457420904,     0.03360962473,      0.2548574445,                 0,                 0,                 0,   -0.005922733459,     0.02353337924,      0.2559845776,                 0,       7.582870875,      0.5431351303,  1.662888702e-006
          0,           0,        5980,      -9.187118098,      -9.412138996,      -9.638305577,      -8.527855568,      -10.45461454,      -4.457119602,       0.033609465,      0.2548532306,                 0,                 0,                 0,    -0.00592441246,     0.02353338579,      0.2559803607,                 0,       7.582781537,      0.5431351303,  1.607232667e-006
          0,           0,        5990,      -9.004518114,      -9.317544052,      -9.531014771,      -8.343592071,      -10.45499827,      -4.456944822,     0.03360919823,      0.2548480196,                 0,                 0,                 0,   -0.005926506699,     0.02353332473,      0.2559751432,                 0,       7.582686675,      0.5431351303,   1.55629194e-006
          0,           0,        6000,      -8.904995156,      -9.249003516,      -9.470250015,       -8.24325878,      -10.45495004,      -4.456950211,     0.03360885097,      0.2548423009,                 0,                 0,                 0,   -0.005928804324,     0.02353320325,      0.2559694152,                 0,       7.582594868,      0.5431351303,  1.514999726e-006
          0,           0,        6010,      -8.857273404,       -9.21224804,       -9.44822205,      -8.194976563,      -10.45455194,       -4.45713266,     0.03360845688,      0.2548366072,                 0,                 0,                 0,   -0.005931083707,     0.02353303399,      0.2559637104,                 0,       7.582514368,      0.5431351303,  1.486404156e-006
          0,           0,        6020,       -8.85013439,      -9.206442344,      -9.460712388,      -8.187363375,      -10.45399114,       -4.45743084,     0.03360805276,       0.254831433,                 0,                 0,                 0,   -0.005933151901,     0.02353283423,      0.2559585244,                 0,       7.582451589,      0.5431351303,  1.471945071e-006
